Horizontal_Distance_To_Roadways,Soil_Type22,Soil_Type23,Soil_Type29,Horizontal_Distance_To_Fire_Points,Slope,Wilderness_Area4,Soil_Type39,Soil_Type38,Soil_Type2,Soil_Type40,Soil_Type4
1027,0,0,0,1442,23,0,0,0,0,0,0
240,0,0,0,551,11,0,0,0,0,0,0
469,0,0,0,1158,2,0,0,0,0,0,0
2478,0,0,0,1528,22,0,0,0,0,0,0
2711,0,0,1,1764,7,0,0,0,0,0,0
1116,1,0,0,2366,18,0,0,0,0,0,0
1826,0,0,0,1666,8,0,0,0,0,0,0
1230,0,0,0,2313,19,0,0,0,0,0,0
5794,0,0,0,5314,6,0,0,0,0,0,0
1460,0,0,0,390,22,1,0,0,0,0,0
603,0,0,0,1933,17,0,0,0,0,0,0
1167,0,0,0,560,28,0,0,0,0,0,1
1325,0,0,0,67,5,0,0,0,0,0,0
1320,0,0,0,1740,22,0,0,0,0,0,0
2186,0,0,0,3006,16,0,0,0,0,0,0
4374,0,1,0,4173,8,0,0,0,0,0,0
5073,0,0,1,1158,3,0,0,0,0,0,0
1880,0,0,1,2826,4,0,0,0,0,0,0
1621,0,0,0,2212,9,0,0,0,0,0,0
1756,0,0,0,3553,11,0,0,0,0,0,0
4101,0,0,0,5426,11,0,0,0,0,0,0
2885,0,0,1,6226,3,0,0,0,0,0,0
4533,0,1,0,1668,13,0,0,0,0,0,0
618,0,0,0,674,17,1,0,0,0,0,0
1740,0,0,0,1008,13,0,0,0,0,0,0
2177,0,0,0,484,18,0,0,0,0,0,0
3404,0,0,0,1054,17,0,0,0,0,0,0
1385,0,0,0,379,10,0,0,0,0,0,0
1692,0,1,0,541,2,0,0,0,0,0,0
1170,0,0,0,1008,44,0,1,0,0,0,0
3313,0,0,1,1782,13,0,0,0,0,0,0
4578,0,1,0,4745,8,0,0,0,0,0,0
4153,0,0,1,5166,16,0,0,0,0,0,0
2583,0,0,0,4648,10,0,0,0,0,0,0
1233,0,0,0,2484,8,0,0,0,0,0,0
417,0,0,0,1570,15,0,0,0,0,0,0
2591,0,0,0,1660,8,0,0,0,0,0,0
450,0,0,0,124,24,1,0,0,0,0,0
1075,0,0,0,2429,8,0,0,0,0,0,0
2676,1,0,0,2210,19,0,0,0,0,0,0
841,0,0,0,1416,17,1,0,0,0,0,0
4137,0,0,1,3282,9,0,0,0,0,0,0
805,0,0,0,1530,23,1,0,0,0,0,0
5220,0,0,1,3948,12,0,0,0,0,0,0
1914,0,0,0,2016,9,0,0,0,0,0,0
5805,0,0,1,2783,7,0,0,0,0,0,0
942,0,0,0,1937,9,0,0,0,0,0,0
4990,0,0,1,2138,19,0,0,0,0,0,0
1506,0,0,0,1172,9,0,0,0,0,0,0
5518,0,0,1,1567,13,0,0,0,0,0,0
730,0,0,0,1782,22,0,0,0,0,0,0
450,1,0,0,872,21,0,0,0,0,0,0
3630,0,0,0,1986,9,0,0,0,0,0,0
2311,0,0,0,1593,8,0,0,0,0,0,0
2561,0,0,0,2914,12,0,0,0,0,0,0
1651,0,0,0,2808,25,0,0,0,0,0,0
571,0,1,0,1082,12,0,0,0,0,0,0
4383,0,1,0,4160,11,0,0,0,0,0,0
5100,0,0,0,2785,13,0,0,0,0,0,0
216,0,0,0,404,7,1,0,0,1,0,0
4718,0,0,0,5932,14,0,0,0,0,0,0
1710,0,1,0,2142,8,0,0,0,0,0,0
1651,0,0,0,1727,25,0,0,0,0,0,0
5044,0,0,1,1566,8,0,0,0,0,0,0
2206,0,0,0,3661,21,0,0,0,0,0,0
212,0,0,0,1747,13,1,0,0,0,0,0
1530,0,0,0,1441,16,0,0,0,0,0,0
3087,0,0,0,3833,3,0,0,0,0,0,0
886,0,0,0,1411,4,0,0,0,0,0,0
2644,0,0,0,1606,15,0,0,0,0,0,0
1972,0,0,0,400,32,0,0,0,0,0,1
1072,0,0,0,1624,17,0,0,0,0,0,0
2767,0,0,0,1756,20,0,0,0,0,0,0
1001,0,0,0,170,20,1,0,0,0,0,0
5094,0,0,0,365,22,0,0,0,0,0,0
3913,0,0,1,1795,6,0,0,0,0,0,0
870,0,0,0,258,10,1,0,0,1,0,0
765,1,0,0,924,6,0,0,0,0,0,0
2301,0,0,0,2069,16,0,0,0,0,0,0
902,0,0,0,1194,21,1,0,0,0,0,0
5035,0,0,1,4620,5,0,0,0,0,0,0
5066,0,0,1,1572,14,0,0,0,0,0,0
702,0,0,0,1339,12,0,0,0,0,0,0
2428,0,0,0,872,8,0,0,0,0,0,0
60,0,0,0,990,14,0,0,0,0,0,0
4349,1,0,0,2024,17,0,0,0,0,0,0
1500,0,0,0,2613,22,0,0,0,0,0,0
2190,0,0,0,2262,14,0,0,0,0,0,0
1209,0,0,0,853,23,0,0,0,0,0,0
2730,0,0,0,1657,17,0,0,0,0,0,0
190,0,0,0,1454,13,0,0,0,0,0,0
977,0,1,0,2251,5,0,0,0,0,0,0
3502,0,0,1,5181,12,0,0,0,0,0,0
690,0,0,1,769,23,0,0,0,0,0,0
4892,0,0,1,4265,8,0,0,0,0,0,0
5778,0,0,1,3266,14,0,0,0,0,0,0
60,0,0,0,277,16,1,0,0,0,0,0
2455,0,1,0,1531,23,0,0,0,0,0,0
1073,0,0,0,2455,17,0,0,0,0,0,0
2100,0,0,0,2685,7,0,0,0,0,0,0
1230,0,0,1,2120,5,0,0,0,0,0,0
1055,0,0,1,2281,10,0,0,0,0,0,0
390,0,0,0,379,22,0,0,0,0,0,1
331,0,0,0,2188,16,0,0,0,0,0,0
1451,0,0,0,3571,19,0,0,0,0,0,0
3300,0,0,1,2052,6,0,0,0,0,0,0
1198,0,0,0,741,26,0,0,0,0,0,0
4909,0,0,0,5655,9,0,0,0,0,0,0
3205,0,0,0,2571,6,0,0,0,0,0,0
2464,0,0,0,1684,11,0,0,0,0,0,0
858,0,0,0,2068,7,0,0,0,0,0,0
2823,0,0,1,2882,20,0,0,0,0,0,0
3546,0,0,0,5126,14,0,0,0,0,0,0
6030,0,0,1,1621,23,0,0,0,0,0,0
1744,0,0,0,1706,7,0,0,0,0,0,0
2207,0,0,0,3017,5,0,0,0,0,0,0
1099,0,0,0,752,30,1,0,0,0,0,0
2708,1,0,0,1131,12,0,0,0,0,0,0
4418,0,0,1,5104,15,0,0,0,0,0,0
3903,1,0,0,1581,17,0,0,0,0,0,0
638,0,0,0,607,2,0,0,0,0,0,0
2919,0,1,0,1031,12,0,0,0,0,0,0
4335,1,0,0,2001,10,0,0,0,0,0,0
834,0,0,0,1495,18,0,0,0,0,0,0
162,0,0,0,170,10,1,0,0,0,0,0
3990,0,0,1,2333,12,0,0,0,0,0,0
2970,0,0,0,3207,19,0,0,0,0,0,0
1812,0,0,0,3177,21,0,1,0,0,0,0
2177,0,0,0,1716,18,0,0,0,0,0,0
940,0,0,0,1460,23,0,0,0,0,0,0
618,0,0,0,1302,10,0,0,0,0,0,0
5275,0,0,1,4072,11,0,0,0,0,0,0
1489,1,0,0,2290,9,0,0,0,0,0,0
446,0,1,0,1110,5,0,0,0,0,0,0
484,1,0,0,1874,15,0,0,0,0,0,0
4361,1,0,0,1575,3,0,0,0,0,0,0
4744,1,0,0,1788,4,0,0,0,0,0,0
1406,0,0,0,564,28,0,0,0,0,0,0
1148,1,0,0,832,16,0,0,0,0,0,0
927,0,1,0,1087,17,0,0,0,0,0,0
3217,0,0,1,1839,19,0,0,0,0,0,0
5490,0,1,0,2053,4,0,0,0,0,0,0
3931,0,0,0,5259,18,0,0,0,0,0,0
2760,0,0,0,1144,13,0,0,0,0,0,0
1775,0,0,0,1050,23,0,0,0,0,0,0
2624,0,0,1,2234,9,0,0,0,0,0,0
4782,0,0,1,830,12,0,0,0,0,0,0
5387,0,0,0,5255,7,0,0,0,0,0,0
1642,0,0,0,361,8,0,0,0,0,0,0
1368,0,1,0,2663,7,0,0,0,0,0,0
2230,0,0,0,633,10,0,0,0,0,0,0
4567,0,1,0,1068,15,0,0,0,0,0,0
3664,0,0,1,960,14,0,0,0,0,0,0
3373,0,0,0,5987,12,0,0,0,0,0,0
4112,0,0,0,1176,10,0,1,0,0,0,0
300,0,1,0,997,14,0,0,0,0,0,0
1454,0,0,0,997,38,0,0,0,0,0,0
3493,0,0,0,2155,18,0,0,0,0,0,1
792,0,0,0,1805,9,0,0,0,0,0,0
940,0,0,0,636,38,0,0,0,0,0,0
1400,0,1,0,1276,5,0,0,0,0,0,0
4228,0,0,1,3857,16,0,0,0,0,0,0
3716,0,1,0,2817,4,0,0,0,0,0,0
1221,0,0,0,930,5,0,0,0,0,0,0
3870,0,0,0,1889,11,0,0,0,0,0,0
3464,1,0,0,957,12,0,0,0,0,0,0
912,0,0,1,671,16,0,0,0,0,0,0
192,0,0,0,95,30,1,0,0,0,0,0
631,0,0,0,1651,20,0,0,0,0,0,0
3071,0,0,0,2624,8,0,0,0,0,0,0
1300,0,0,0,1663,4,0,0,0,0,1,0
4323,0,0,0,4980,14,0,0,0,0,0,0
1679,0,0,0,1465,25,0,0,0,0,0,0
5660,0,0,0,5359,4,0,0,0,0,0,0
5876,0,0,0,3968,11,0,0,0,0,0,0
1758,1,0,0,4260,18,0,0,0,0,0,0
430,0,0,0,582,23,1,0,0,0,0,0
3800,0,0,1,4797,14,0,0,0,0,0,0
1830,0,0,0,1146,29,0,0,0,0,0,0
1521,0,1,0,95,6,0,0,0,0,0,0
3658,0,1,0,2271,10,0,0,0,0,0,0
1128,0,0,0,3543,17,0,0,0,0,0,0
4970,0,0,0,4674,3,0,0,0,0,0,0
2897,0,0,1,4322,2,0,0,0,0,0,0
2042,1,0,0,2256,15,0,0,0,0,0,0
4063,0,0,0,1080,25,0,0,0,0,0,0
2964,0,0,0,1736,27,0,0,0,0,0,0
1572,0,0,1,1655,9,0,0,0,0,0,0
3445,0,0,0,4163,9,0,0,0,0,0,0
3256,0,0,0,2016,14,0,0,0,0,0,0
2824,0,1,0,664,11,0,0,0,0,0,0
797,0,0,0,2250,7,0,0,0,0,0,0
4236,0,0,1,5325,14,0,0,0,0,0,0
4561,0,0,1,1661,19,0,0,0,0,0,0
2230,0,0,0,1614,18,0,0,0,0,1,0
1170,0,0,0,216,19,1,0,0,0,0,0
134,0,0,0,900,15,1,0,0,0,0,1
1153,0,0,0,664,17,0,0,0,0,0,0
5818,0,0,1,4749,13,0,0,0,0,0,0
3797,0,1,0,3827,10,0,0,0,0,0,0
1101,0,0,0,1922,28,0,0,0,0,0,0
2643,0,0,0,2862,8,0,0,0,0,0,0
1195,0,0,0,797,9,0,0,0,0,0,0
497,0,0,0,825,18,1,0,0,1,0,0
577,0,0,0,1340,27,0,0,0,0,0,1
1844,0,0,0,3384,25,0,0,0,0,0,0
976,0,0,0,1920,24,0,0,0,0,0,0
4478,0,1,0,4498,0,0,0,0,0,0,0
1714,0,0,1,2402,27,0,0,0,0,0,0
1103,0,0,0,1947,16,0,0,0,0,0,0
1426,0,0,1,2273,15,0,0,0,0,0,0
7061,0,0,1,2616,6,0,0,0,0,0,0
3778,1,0,0,2975,14,0,0,0,0,0,0
1674,0,0,0,926,21,0,0,0,0,0,0
2220,0,0,0,1663,19,0,0,0,0,0,0
1742,0,1,0,404,4,0,0,0,0,0,0
892,0,0,0,1414,10,1,0,0,0,0,0
2920,0,1,0,1465,7,0,0,0,0,0,0
2866,0,0,0,1846,13,0,0,1,0,0,0
5057,0,0,1,1406,19,0,0,0,0,0,0
5115,0,0,1,4630,24,0,0,0,0,0,0
1804,0,0,0,331,12,0,0,0,0,0,0
722,0,0,0,1179,32,0,0,0,0,0,0
1867,0,0,0,2876,16,0,0,0,0,0,0
4879,0,0,1,4510,14,0,0,0,0,0,0
730,0,0,0,741,12,0,0,0,0,0,0
2131,1,0,0,3260,19,0,0,0,0,0,0
999,0,0,0,1289,21,0,0,0,0,0,0
1765,0,0,1,2844,18,0,0,0,0,0,0
3715,0,0,1,1648,14,0,0,0,0,0,0
190,0,0,1,1437,21,0,0,0,0,0,0
2462,0,0,1,1528,7,0,0,0,0,0,0
2523,0,0,0,1476,19,0,0,0,0,1,0
2802,0,0,0,3042,15,0,0,0,0,0,0
421,0,0,0,942,13,0,0,0,0,0,0
3451,0,0,0,3395,10,0,0,0,0,0,0
3140,0,0,1,2796,24,0,0,0,0,0,0
3677,0,0,1,5828,6,0,0,0,0,0,0
513,0,0,0,524,5,0,0,0,0,0,0
1116,0,0,0,726,31,0,0,0,0,0,0
819,0,0,0,859,7,1,0,0,0,0,0
1530,0,0,0,2192,20,0,0,0,0,0,0
2780,0,0,0,3262,13,0,0,0,0,0,0
4602,0,0,1,750,2,0,0,0,0,0,0
1826,0,1,0,391,16,0,0,0,0,0,0
1806,0,0,0,1495,16,0,0,0,0,0,0
840,0,0,0,2220,5,0,0,0,0,0,0
537,0,0,1,1153,14,0,0,0,0,0,0
2160,0,0,0,2531,9,0,0,1,0,0,0
1627,0,0,0,1237,31,0,0,0,0,0,0
124,0,0,0,785,33,1,0,0,0,0,0
3209,0,0,0,979,13,0,0,0,0,0,0
1248,0,0,1,2341,17,0,0,0,0,0,0
680,0,0,0,1756,19,0,0,0,0,0,0
2135,0,0,0,1116,15,0,0,0,0,0,0
2314,0,0,0,2069,12,0,0,0,0,0,0
108,0,0,1,2382,3,0,0,0,0,0,0
1243,0,0,0,1248,33,0,0,0,0,0,0
2393,0,0,0,371,9,0,0,1,0,0,0
4014,0,0,0,484,27,0,0,0,0,0,0
3980,0,0,1,1857,4,0,0,0,0,0,0
1905,0,0,1,2297,14,0,0,0,0,0,0
2173,0,0,0,2707,10,0,0,0,0,0,0
4723,0,0,1,811,17,0,0,0,0,0,0
3853,0,0,1,1140,22,0,0,0,0,0,0
1538,0,1,0,3362,4,0,0,0,0,0,0
1316,0,0,0,400,11,0,0,0,0,0,0
765,0,0,0,553,24,0,0,0,0,0,0
5403,0,0,1,1383,14,0,0,0,0,0,0
1900,0,1,0,1361,12,0,0,0,0,0,0
4518,0,0,0,812,14,0,0,0,0,0,0
2252,0,0,0,1550,7,0,0,0,0,0,0
1530,0,0,0,474,16,0,0,0,0,0,0
3564,0,0,0,1403,8,0,1,0,0,0,0
1781,0,0,1,2391,22,0,0,0,0,0,0
1770,0,0,0,1332,2,0,0,0,0,0,0
2642,0,1,0,1062,24,0,0,0,0,0,0
4491,0,0,0,1082,18,0,1,0,0,0,0
2067,0,0,0,2402,9,0,0,0,0,0,0
127,0,0,0,781,22,0,0,0,0,0,0
1921,0,0,0,1998,18,0,0,0,0,0,1
1853,0,0,1,2672,16,0,0,0,0,0,0
1316,0,0,0,365,15,0,0,0,0,0,0
6287,0,0,1,2255,14,0,0,0,0,0,0
1932,0,0,1,2322,18,0,0,0,0,0,0
1256,0,0,0,1682,22,0,0,0,0,0,0
1842,0,0,1,1253,28,0,0,0,0,0,0
4562,0,0,1,331,20,0,0,0,0,0,0
4823,0,1,0,4615,4,0,0,0,0,0,0
4045,0,1,0,2230,10,0,0,0,0,0,0
5322,0,0,0,3226,8,0,0,0,0,0,0
934,0,0,1,212,8,0,0,0,0,0,0
1416,0,0,0,1950,10,0,0,0,0,0,0
1872,0,1,0,1615,8,0,0,0,0,0,0
4199,0,0,1,1233,13,0,0,0,0,0,0
2402,0,0,0,2140,25,0,0,0,1,0,0
3375,0,0,0,1800,16,0,0,0,0,0,0
4987,0,0,0,5613,6,0,0,0,0,0,0
2816,0,0,0,1689,6,0,0,0,0,0,0
2262,0,0,0,2541,9,0,0,0,0,0,0
1717,0,0,0,2297,7,0,0,0,0,0,0
2388,0,0,1,6343,5,0,0,0,0,0,0
850,0,0,0,417,26,0,0,0,0,0,0
2776,0,0,0,228,10,0,0,0,0,0,0
3130,0,0,0,1187,17,0,0,0,0,0,0
3957,0,0,0,4080,16,0,1,0,0,0,0
4287,0,0,0,1443,30,0,0,0,0,0,0
808,0,0,0,2017,16,0,0,0,0,0,0
1115,0,0,0,832,25,0,0,0,0,0,0
3148,0,0,0,2316,14,0,0,0,0,0,0
1492,0,0,0,2618,19,0,0,0,0,0,0
469,0,0,0,1323,16,0,0,0,1,0,0
912,0,0,0,1718,14,0,0,0,0,1,0
1500,0,0,0,1443,17,0,0,0,0,0,0
2871,0,0,1,3810,7,0,0,0,0,0,0
5377,0,0,0,3934,13,0,0,0,0,0,0
702,1,0,0,1379,8,0,0,0,0,0,0
1505,0,1,0,3277,3,0,0,0,0,0,0
1500,0,0,1,1209,3,0,0,0,0,0,0
3472,0,0,0,2804,13,0,0,0,0,0,0
845,0,0,1,3163,22,0,0,0,0,0,0
2353,0,0,0,2501,6,0,0,0,0,0,0
5530,1,0,0,2906,8,0,0,0,0,0,0
3247,0,0,0,939,16,0,0,0,0,0,0
2164,0,0,1,2910,8,0,0,0,0,0,0
2894,0,0,1,2166,20,0,0,0,0,0,0
5654,0,0,0,2143,10,0,0,0,0,0,0
2100,0,0,0,1466,3,0,0,0,0,0,0
2766,0,0,0,1879,15,0,0,0,0,0,0
1338,0,1,0,1588,5,0,0,0,0,0,0
2285,0,0,0,1256,22,0,0,0,0,0,0
3431,0,1,0,3412,9,0,0,0,0,0,0
3705,0,0,0,1905,22,0,0,1,0,0,0
6127,0,0,1,3187,10,0,0,0,0,0,0
3845,0,0,1,5250,13,0,0,0,0,0,0
3824,0,0,0,6054,10,0,0,0,0,0,0
573,1,0,0,589,24,0,0,0,0,0,0
1406,0,0,0,811,14,0,0,0,0,0,0
752,0,0,0,854,6,0,0,0,0,0,0
2563,0,0,0,2847,9,0,0,0,0,0,0
4635,0,1,0,2900,7,0,0,0,0,0,0
1795,0,0,0,2190,11,0,0,0,0,0,0
5454,0,0,1,3338,10,0,0,0,0,0,0
1790,0,0,0,2133,14,0,0,0,0,0,0
3690,0,1,0,3015,7,0,0,0,0,0,0
1812,0,0,0,2379,8,0,0,0,0,0,0
153,0,0,0,1383,32,0,0,0,0,0,0
1471,0,0,0,2431,25,0,0,0,0,0,0
4138,0,0,1,3300,17,0,0,0,0,0,0
2364,0,0,0,2097,20,0,0,0,0,0,0
1293,0,0,0,2440,19,0,0,0,0,0,0
732,0,0,0,1024,3,0,0,0,0,0,0
4468,0,0,1,759,4,0,0,0,0,0,0
2495,0,0,0,1734,14,0,0,0,0,0,0
1645,0,0,0,1954,14,0,0,0,0,0,0
3182,0,0,1,2130,14,0,0,0,0,0,0
5691,0,0,1,2188,10,0,0,0,0,0,0
4224,1,0,0,1624,5,0,0,0,0,0,0
1194,0,0,0,1702,11,0,0,1,0,0,0
2478,0,0,0,819,12,0,0,0,0,0,0
5753,0,0,0,577,5,0,0,1,0,0,0
1254,0,0,0,2496,11,0,0,0,0,0,0
700,0,0,1,1851,14,0,0,0,0,0,0
446,0,0,0,1236,18,1,0,0,0,0,0
4184,0,0,0,2072,20,0,0,0,0,0,0
4847,0,0,0,3227,23,0,0,0,0,0,0
3628,0,1,0,2285,7,0,0,0,0,0,0
4049,0,0,0,1302,29,0,0,0,0,0,0
3282,0,0,0,2975,14,0,0,0,0,0,0
824,0,0,1,2420,4,0,0,0,0,0,0
2554,0,1,0,1266,9,0,0,0,0,0,0
2604,0,0,0,339,26,0,0,0,0,0,0
949,0,0,0,2074,6,0,0,0,0,0,0
1365,0,0,0,2310,12,0,0,0,0,0,0
932,0,0,1,1849,21,0,0,0,0,0,0
450,0,0,0,1077,8,0,0,0,0,0,0
648,0,1,0,2584,12,0,0,0,0,0,0
955,0,0,0,5521,15,0,0,0,0,0,0
750,0,1,0,1550,13,0,0,0,0,0,0
2112,0,0,0,1448,39,0,0,0,0,0,0
1598,0,0,0,2620,22,0,0,0,0,0,1
5102,0,0,1,1184,7,0,0,0,0,0,0
5902,0,0,1,6472,9,0,0,0,0,0,0
768,0,0,0,2163,8,0,0,0,0,0,0
1273,0,0,0,1062,21,0,0,0,0,1,0
1868,0,0,0,2118,8,0,0,0,0,0,0
1710,0,0,0,6316,7,0,0,0,0,0,0
1265,0,1,0,2521,9,0,0,0,0,0,0
1321,0,0,0,524,19,1,0,0,0,0,0
2602,0,1,0,808,13,0,0,0,0,0,0
1513,0,0,0,3156,16,0,0,0,0,0,0
3242,0,0,0,1006,1,0,0,0,0,0,0
443,0,0,1,1123,23,0,0,0,0,0,0
2581,0,0,0,1598,22,0,0,0,0,0,0
234,0,0,0,600,10,1,0,0,0,0,0
1660,0,0,0,1245,28,0,0,0,0,0,1
735,0,1,0,1273,6,0,0,0,0,0,0
3941,0,1,0,2446,8,0,0,0,0,0,0
5582,0,0,1,3720,7,0,0,0,0,0,0
1136,0,0,0,1050,23,0,0,0,0,0,1
1379,0,1,0,3210,14,0,0,0,0,0,0
1503,0,0,0,607,16,1,0,0,0,0,0
1209,0,0,0,2296,6,0,0,0,0,0,0
2579,0,0,0,2023,18,0,1,0,0,0,0
2762,0,1,0,1233,5,0,0,0,0,0,0
1106,0,0,0,722,17,0,0,0,0,0,0
1537,0,0,0,797,11,0,0,0,0,0,0
1612,0,0,0,1611,17,0,0,0,0,0,0
5717,1,0,0,1419,7,0,0,0,0,0,0
1032,0,0,0,1230,10,0,0,0,0,0,0
5376,0,0,0,5806,7,0,0,0,0,0,0
3829,0,0,0,3031,26,0,1,0,0,0,0
1371,0,0,0,335,2,0,0,0,0,0,0
2136,0,0,1,2754,9,0,0,0,0,0,0
1036,0,0,0,825,18,1,0,0,0,0,0
4205,0,0,1,1984,13,0,0,0,0,0,0
1323,0,0,0,2370,22,0,0,0,0,0,0
433,0,1,0,5385,10,0,0,0,0,0,0
5378,0,1,0,607,10,0,0,0,0,0,0
2160,0,0,1,6325,13,0,0,0,0,0,0
2468,0,0,0,1771,12,0,0,0,0,0,0
900,0,0,0,1050,13,0,0,0,0,0,0
1530,0,0,1,2070,11,0,0,0,0,0,0
3921,0,0,0,1418,3,0,0,0,0,1,0
190,0,0,0,524,9,1,0,0,0,0,1
5070,0,0,1,2580,21,0,0,0,0,0,0
4528,0,0,1,3356,13,0,0,0,0,0,0
1231,0,0,0,1019,28,0,0,0,0,0,0
1632,0,0,0,1731,5,0,0,0,0,0,0
6031,0,0,1,3185,8,0,0,0,0,0,0
3064,0,0,0,979,8,0,0,0,0,0,0
1800,0,0,1,1198,2,0,0,0,0,0,0
391,0,0,0,534,17,0,0,0,0,0,0
2263,0,0,0,1690,9,0,0,0,0,0,0
3629,0,0,0,3214,5,0,0,0,0,0,0
3739,0,0,0,2197,10,0,0,1,0,0,0
774,0,0,0,3750,7,0,0,0,0,0,0
1618,0,1,0,1215,3,0,0,0,0,0,0
451,0,0,0,2971,13,0,0,0,0,0,0
1321,0,1,0,2565,10,0,0,0,0,0,0
1112,0,0,0,1033,38,0,1,0,0,0,0
2173,0,0,0,2797,13,0,0,0,0,0,0
1325,0,0,0,671,21,0,0,0,0,0,0
1532,0,0,0,3282,13,0,0,0,0,0,0
1577,0,0,0,1678,22,0,0,0,0,0,0
1973,0,0,0,825,8,0,0,0,0,0,0
1731,0,1,0,2356,4,0,0,0,0,0,0
2136,0,0,0,1549,10,0,0,0,0,0,0
931,0,0,0,997,25,0,0,0,0,0,0
2278,0,0,1,3481,10,0,0,0,0,0,0
2802,0,0,0,2222,7,0,0,1,0,0,0
4518,0,1,0,1034,6,0,0,0,0,0,0
2821,0,1,0,812,11,0,0,0,0,0,0
216,0,0,1,1919,22,0,0,0,0,0,0
2958,0,0,0,2163,18,0,0,0,0,0,0
285,0,0,1,1500,8,0,0,0,0,0,0
771,0,1,0,2101,4,0,0,0,0,0,0
90,1,0,0,1998,22,0,0,0,0,0,0
2779,0,0,0,1652,28,0,0,0,0,0,0
1442,0,0,1,2337,15,0,0,0,0,0,0
351,0,0,1,2053,31,0,0,0,0,0,0
3304,0,0,0,1443,26,0,1,0,0,0,0
787,0,0,0,1233,25,0,0,0,0,0,0
2110,0,0,0,1149,10,0,0,0,0,0,0
1653,0,0,0,2423,7,0,0,0,0,0,0
4011,0,0,1,3397,21,0,0,0,0,0,0
3024,0,0,0,2312,4,0,0,1,0,0,0
2950,0,0,0,1507,19,0,0,0,0,0,0
5299,0,0,0,5098,11,0,0,0,0,0,0
1205,0,0,0,2197,4,0,0,0,0,0,0
5154,0,0,0,6305,3,0,0,0,0,0,0
134,0,0,0,67,16,1,0,0,0,0,0
685,0,0,0,1622,21,0,0,0,0,0,0
1235,0,0,0,859,15,0,0,0,0,0,0
1061,0,0,0,722,10,0,0,0,0,0,0
2461,0,0,0,664,9,0,0,0,0,0,0
365,0,0,0,420,27,1,0,0,0,0,0
2954,0,0,0,2514,10,0,1,0,0,0,0
3020,0,0,0,774,13,0,0,0,0,0,0
1976,0,0,0,300,25,0,0,0,0,0,0
663,0,0,0,711,10,0,0,0,0,0,0
2371,0,0,0,1124,11,0,0,0,0,0,0
1396,0,0,0,1120,42,1,0,0,0,0,0
4723,0,0,1,999,15,0,0,0,0,0,0
1237,0,0,0,1209,30,0,0,0,0,0,0
1853,0,1,0,360,14,0,0,0,0,0,0
3439,0,0,1,1597,16,0,0,0,0,0,0
933,0,0,0,780,20,0,0,0,0,0,1
1944,0,0,0,2701,20,0,0,0,0,0,1
1239,0,0,0,685,9,0,0,0,0,0,0
1022,0,0,0,1556,6,0,0,0,1,0,0
4527,0,0,1,5284,15,0,0,0,0,0,0
3443,0,1,0,2763,8,0,0,0,0,0,0
1455,0,0,0,2407,10,0,0,0,0,0,0
1558,0,0,0,2028,14,0,0,0,0,0,1
1965,0,0,0,1710,21,0,0,0,0,0,0
4113,0,0,0,339,17,0,0,0,0,0,0
1924,0,0,0,2377,13,0,0,0,0,0,0
3813,0,0,0,1740,13,0,0,0,0,0,0
5751,0,0,1,6241,15,0,0,0,0,0,0
6100,0,0,1,2718,5,0,0,0,0,0,0
1566,0,0,0,2780,11,0,0,0,0,0,0
872,0,0,1,3345,21,0,0,0,0,0,0
443,0,0,0,1008,7,0,0,0,1,0,0
735,0,0,0,930,16,0,1,0,0,0,0
2382,0,0,0,2468,14,0,0,0,0,0,0
3987,0,0,0,503,13,0,0,0,0,0,0
2700,0,0,1,789,14,0,0,0,0,0,0
4994,0,0,0,1410,17,0,0,0,0,0,0
1852,0,0,1,2135,4,0,0,0,0,0,0
5336,0,0,1,3691,11,0,0,0,0,0,0
1594,0,0,1,2501,5,0,0,0,0,0,0
4156,0,1,0,1653,4,0,0,0,0,0,0
930,0,0,0,2128,9,0,0,0,0,0,0
1062,0,1,0,1399,10,0,0,0,0,0,0
1956,0,0,1,2994,13,0,0,0,0,0,0
3238,0,0,0,5977,14,0,0,0,0,0,0
955,0,0,0,1140,22,1,0,0,0,0,0
417,0,1,0,779,8,0,0,0,0,0,0
170,0,0,0,384,21,0,0,0,0,0,0
3362,0,0,0,1682,15,0,0,0,0,0,0
1572,0,0,0,1179,11,0,0,0,0,0,0
531,0,0,0,2216,24,0,0,0,0,0,0
5626,0,0,1,3472,8,0,0,0,0,0,0
1984,0,0,0,1298,12,0,0,0,0,0,0
5437,0,0,0,5784,8,0,0,0,0,0,0
2316,0,0,1,2151,13,0,0,0,0,0,0
2311,0,0,0,1345,21,0,0,0,0,0,0
4332,0,0,0,960,5,0,1,0,0,0,0
3104,0,1,0,2483,7,0,0,0,0,0,0
446,0,0,1,1608,17,0,0,0,0,0,0
2689,0,0,0,2586,1,0,0,0,0,0,0
459,0,0,0,716,16,0,0,0,0,0,0
722,0,0,0,1429,16,0,0,0,0,0,0
1890,0,0,0,2456,2,0,0,0,0,0,0
1958,0,0,0,3715,10,0,0,0,0,0,0
700,0,0,0,1627,18,0,0,0,0,0,0
469,0,0,1,2308,29,0,0,0,0,0,0
3178,0,0,0,1380,11,0,0,1,0,0,0
1355,0,0,0,785,20,0,0,0,0,0,0
1888,0,0,0,942,16,0,0,0,0,0,0
1723,0,0,0,95,13,0,0,0,0,0,0
1598,0,0,0,693,12,0,0,1,0,0,0
